ID,Origin,media,url,zipcode_iber,zipcode_cac
436,"AMIC, Iberfier, CAC",línia eixample,,8013.0,8758.0
437,"AMIC, Iberfier, CAC",línia eixample,,8013.0,8950.0
438,"AMIC, Iberfier, CAC",línia eixample,,8013.0,17489.0
439,"AMIC, Iberfier, CAC",línia eixample,,8013.0,8589.0
440,"AMIC, Iberfier, CAC",línia eixample,,8013.0,25740.0
441,"AMIC, Iberfier, CAC",línia eixample,,8013.0,25670.0
442,"AMIC, Iberfier, CAC",línia eixample,,8013.0,25141.0
443,"AMIC, Iberfier, CAC",línia gràcia,,8013.0,25140.0
444,"AMIC, Iberfier, CAC",línia gràcia,,8013.0,43786.0
445,"AMIC, Iberfier, CAC",línia gràcia,,8013.0,25250.0
446,"AMIC, Iberfier, CAC",línia gràcia,,8013.0,17867.0
447,"AMIC, Iberfier, CAC",línia gràcia,,8013.0,8261.0
448,"AMIC, Iberfier, CAC",línia gràcia,,8013.0,8758.0
449,"AMIC, Iberfier, CAC",línia gràcia,,8013.0,8950.0
450,"AMIC, Iberfier, CAC",línia gràcia,,8013.0,17489.0
451,"AMIC, Iberfier, CAC",línia gràcia,,8013.0,8589.0
452,"AMIC, Iberfier, CAC",línia gràcia,,8013.0,25740.0
453,"AMIC, Iberfier, CAC",línia gràcia,,8013.0,25670.0
454,"AMIC, Iberfier, CAC",línia gràcia,,8013.0,25141.0
455,"AMIC, Iberfier, CAC",línia horta,,8013.0,25140.0
456,"AMIC, Iberfier, CAC",línia horta,,8013.0,43786.0
457,"AMIC, Iberfier, CAC",línia horta,,8013.0,25250.0
458,"AMIC, Iberfier, CAC",línia horta,,8013.0,17867.0
459,"AMIC, Iberfier, CAC",línia horta,,8013.0,8261.0
460,"AMIC, Iberfier, CAC",línia horta,,8013.0,8758.0
461,"AMIC, Iberfier, CAC",línia horta,,8013.0,8950.0
462,"AMIC, Iberfier, CAC",línia horta,,8013.0,17489.0
463,"AMIC, Iberfier, CAC",línia horta,,8013.0,8589.0
464,"AMIC, Iberfier, CAC",línia horta,,8013.0,25740.0
465,"AMIC, Iberfier, CAC",línia horta,,8013.0,25670.0
466,"AMIC, Iberfier, CAC",línia horta,,8013.0,25141.0
467,"AMIC, Iberfier, CAC",línia nou barris,,8013.0,25140.0
468,"AMIC, Iberfier, CAC",línia nou barris,,8013.0,43786.0
469,"AMIC, Iberfier, CAC",línia nou barris,,8013.0,25250.0
470,"AMIC, Iberfier, CAC",línia nou barris,,8013.0,17867.0
471,"AMIC, Iberfier, CAC",línia nou barris,,8013.0,8261.0
472,"AMIC, Iberfier, CAC",línia nou barris,,8013.0,8758.0
473,"AMIC, Iberfier, CAC",línia nou barris,,8013.0,8950.0
474,"AMIC, Iberfier, CAC",línia nou barris,,8013.0,17489.0
475,"AMIC, Iberfier, CAC",línia nou barris,,8013.0,8589.0
476,"AMIC, Iberfier, CAC",línia nou barris,,8013.0,25740.0
477,"AMIC, Iberfier, CAC",línia nou barris,,8013.0,25670.0
478,"AMIC, Iberfier, CAC",línia nou barris,,8013.0,25141.0
479,"AMIC, Iberfier, CAC",línia sant andreu,,8013.0,25140.0
480,"AMIC, Iberfier, CAC",línia sant andreu,,8013.0,43786.0
481,"AMIC, Iberfier, CAC",línia sant andreu,,8013.0,25250.0
482,"AMIC, Iberfier, CAC",línia sant andreu,,8013.0,17867.0
483,"AMIC, Iberfier, CAC",línia sant andreu,,8013.0,8261.0
484,"AMIC, Iberfier, CAC",línia sant andreu,,8013.0,8758.0
485,"AMIC, Iberfier, CAC",línia sant andreu,,8013.0,8950.0
486,"AMIC, Iberfier, CAC",línia sant andreu,,8013.0,17489.0
487,"AMIC, Iberfier, CAC",línia sant andreu,,8013.0,8589.0
488,"AMIC, Iberfier, CAC",línia sant andreu,,8013.0,25740.0
489,"AMIC, Iberfier, CAC",línia sant andreu,,8013.0,25670.0
490,"AMIC, Iberfier, CAC",línia sant andreu,,8013.0,25141.0
491,"AMIC, Iberfier, CAC",línia sant martí,,8013.0,25140.0
492,"AMIC, Iberfier, CAC",línia sant martí,,8013.0,43786.0
493,"AMIC, Iberfier, CAC",línia sant martí,,8013.0,25250.0
494,"AMIC, Iberfier, CAC",línia sant martí,,8013.0,17867.0
495,"AMIC, Iberfier, CAC",línia sant martí,,8013.0,8261.0
496,"AMIC, Iberfier, CAC",línia sant martí,,8013.0,8758.0
497,"AMIC, Iberfier, CAC",línia sant martí,,8013.0,8950.0
498,"AMIC, Iberfier, CAC",línia sant martí,,8013.0,17489.0
499,"AMIC, Iberfier, CAC",línia sant martí,,8013.0,8589.0
500,"AMIC, Iberfier, CAC",línia sant martí,,8013.0,25740.0
501,"AMIC, Iberfier, CAC",línia sant martí,,8013.0,25670.0
502,"AMIC, Iberfier, CAC",línia sant martí,,8013.0,25141.0
503,"AMIC, Iberfier, CAC",línia sants,,8013.0,25140.0
504,"AMIC, Iberfier, CAC",línia sants,,8013.0,43786.0
505,"AMIC, Iberfier, CAC",línia sants,,8013.0,25250.0
506,"AMIC, Iberfier, CAC",línia sants,,8013.0,17867.0
507,"AMIC, Iberfier, CAC",línia sants,,8013.0,8261.0
508,"AMIC, Iberfier, CAC",línia sants,,8013.0,8758.0
509,"AMIC, Iberfier, CAC",línia sants,,8013.0,8950.0
510,"AMIC, Iberfier, CAC",línia sants,,8013.0,17489.0
511,"AMIC, Iberfier, CAC",línia sants,,8013.0,8589.0
512,"AMIC, Iberfier, CAC",línia sants,,8013.0,25740.0
513,"AMIC, Iberfier, CAC",línia sants,,8013.0,25670.0
514,"AMIC, Iberfier, CAC",línia sants,,8013.0,25141.0
515,"AMIC, Iberfier, CAC",revista de ripollet,,8291.0,25140.0
516,"AMIC, Iberfier, CAC",revista de ripollet,,8291.0,43786.0
517,"AMIC, Iberfier, CAC",revista de ripollet,,8291.0,25250.0
518,"AMIC, Iberfier, CAC",revista de ripollet,,8291.0,17867.0
519,"AMIC, Iberfier, CAC",revista de ripollet,,8291.0,8261.0
520,"AMIC, Iberfier, CAC",revista de ripollet,,8291.0,8758.0
521,"AMIC, Iberfier, CAC",revista de ripollet,,8291.0,8950.0
522,"AMIC, Iberfier, CAC",revista de ripollet,,8291.0,17489.0
523,"AMIC, Iberfier, CAC",revista de ripollet,,8291.0,8589.0
524,"AMIC, Iberfier, CAC",revista de ripollet,,8291.0,25740.0
525,"AMIC, Iberfier, CAC",revista de ripollet,,8291.0,25670.0
526,"AMIC, Iberfier, CAC",revista de ripollet,,8291.0,25141.0
527,"AMIC, Iberfier, CAC",tot cerdanyola,,8290.0,25140.0
528,"AMIC, Iberfier, CAC",tot cerdanyola,,8290.0,43786.0
529,"AMIC, Iberfier, CAC",tot cerdanyola,,8290.0,25250.0
530,"AMIC, Iberfier, CAC",tot cerdanyola,,8290.0,17867.0
531,"AMIC, Iberfier, CAC",tot cerdanyola,,8290.0,8261.0
532,"AMIC, Iberfier, CAC",tot cerdanyola,,8290.0,8758.0
533,"AMIC, Iberfier, CAC",tot cerdanyola,,8290.0,8950.0
534,"AMIC, Iberfier, CAC",tot cerdanyola,,8290.0,17489.0
535,"AMIC, Iberfier, CAC",tot cerdanyola,,8290.0,8589.0
536,"AMIC, Iberfier, CAC",tot cerdanyola,,8290.0,25740.0
537,"AMIC, Iberfier, CAC",tot cerdanyola,,8290.0,25670.0
538,"AMIC, Iberfier, CAC",tot cerdanyola,,8290.0,25141.0
539,"AMIC, Iberfier, CAC",tot sant cugat,,8172.0,25140.0
540,"AMIC, Iberfier, CAC",tot sant cugat,,8172.0,43786.0
541,"AMIC, Iberfier, CAC",tot sant cugat,,8172.0,25250.0
542,"AMIC, Iberfier, CAC",tot sant cugat,,8172.0,17867.0
543,"AMIC, Iberfier, CAC",tot sant cugat,,8172.0,8261.0
544,"AMIC, Iberfier, CAC",tot sant cugat,,8172.0,8758.0
545,"AMIC, Iberfier, CAC",tot sant cugat,,8172.0,8950.0
546,"AMIC, Iberfier, CAC",tot sant cugat,,8172.0,17489.0
547,"AMIC, Iberfier, CAC",tot sant cugat,,8172.0,8589.0
548,"AMIC, Iberfier, CAC",tot sant cugat,,8172.0,25740.0
549,"AMIC, Iberfier, CAC",tot sant cugat,,8172.0,25670.0
550,"AMIC, Iberfier, CAC",tot sant cugat,,8172.0,25141.0
551,"AMIC, Iberfier, CAC",tribuna maresme,,8330.0,25140.0
552,"AMIC, Iberfier, CAC",tribuna maresme,,8330.0,43786.0
553,"AMIC, Iberfier, CAC",tribuna maresme,,8330.0,25250.0
554,"AMIC, Iberfier, CAC",tribuna maresme,,8330.0,17867.0
555,"AMIC, Iberfier, CAC",tribuna maresme,,8330.0,8261.0
556,"AMIC, Iberfier, CAC",tribuna maresme,,8330.0,8758.0
557,"AMIC, Iberfier, CAC",tribuna maresme,,8330.0,8950.0
558,"AMIC, Iberfier, CAC",tribuna maresme,,8330.0,17489.0
559,"AMIC, Iberfier, CAC",tribuna maresme,,8330.0,8589.0
560,"AMIC, Iberfier, CAC",tribuna maresme,,8330.0,25740.0
561,"AMIC, Iberfier, CAC",tribuna maresme,,8330.0,25670.0
562,"AMIC, Iberfier, CAC",tribuna maresme,,8330.0,25141.0
563,"AMIC, Iberfier, CAC",3 viles,,8302.0,25140.0
564,"AMIC, Iberfier, CAC",3 viles,,8302.0,43786.0
565,"AMIC, Iberfier, CAC",3 viles,,8302.0,25250.0
566,"AMIC, Iberfier, CAC",3 viles,,8302.0,17867.0
567,"AMIC, Iberfier, CAC",3 viles,,8302.0,8261.0
568,"AMIC, Iberfier, CAC",3 viles,,8302.0,8758.0
569,"AMIC, Iberfier, CAC",3 viles,,8302.0,8950.0
570,"AMIC, Iberfier, CAC",3 viles,,8302.0,17489.0
571,"AMIC, Iberfier, CAC",3 viles,,8302.0,8589.0
572,"AMIC, Iberfier, CAC",3 viles,,8302.0,25740.0
573,"AMIC, Iberfier, CAC",3 viles,,8302.0,25670.0
574,"AMIC, Iberfier, CAC",3 viles,,8302.0,25141.0
575,"AMIC, Iberfier, CAC",diari de badalona,,8912.0,25140.0
576,"AMIC, Iberfier, CAC",diari de badalona,,8912.0,43786.0
577,"AMIC, Iberfier, CAC",diari de badalona,,8912.0,25250.0
578,"AMIC, Iberfier, CAC",diari de badalona,,8912.0,17867.0
579,"AMIC, Iberfier, CAC",diari de badalona,,8912.0,8261.0
580,"AMIC, Iberfier, CAC",diari de badalona,,8912.0,8758.0
581,"AMIC, Iberfier, CAC",diari de badalona,,8912.0,8950.0
582,"AMIC, Iberfier, CAC",diari de badalona,,8912.0,17489.0
583,"AMIC, Iberfier, CAC",diari de badalona,,8912.0,8589.0
584,"AMIC, Iberfier, CAC",diari de badalona,,8912.0,25740.0
585,"AMIC, Iberfier, CAC",diari de badalona,,8912.0,25670.0
586,"AMIC, Iberfier, CAC",diari de badalona,,8912.0,25141.0
587,"AMIC, Iberfier, CAC",diari de rubí,,8191.0,25140.0
588,"AMIC, Iberfier, CAC",diari de rubí,,8191.0,43786.0
589,"AMIC, Iberfier, CAC",diari de rubí,,8191.0,25250.0
590,"AMIC, Iberfier, CAC",diari de rubí,,8191.0,17867.0
591,"AMIC, Iberfier, CAC",diari de rubí,,8191.0,8261.0
592,"AMIC, Iberfier, CAC",diari de rubí,,8191.0,8758.0
593,"AMIC, Iberfier, CAC",diari de rubí,,8191.0,8950.0
594,"AMIC, Iberfier, CAC",diari de rubí,,8191.0,17489.0
595,"AMIC, Iberfier, CAC",diari de rubí,,8191.0,8589.0
596,"AMIC, Iberfier, CAC",diari de rubí,,8191.0,25740.0
597,"AMIC, Iberfier, CAC",diari de rubí,,8191.0,25670.0
598,"AMIC, Iberfier, CAC",diari de rubí,,8191.0,25141.0
599,"AMIC, Iberfier, CAC",el jardí de sant gervasi i sarrià,,8034.0,25140.0
600,"AMIC, Iberfier, CAC",el jardí de sant gervasi i sarrià,,8034.0,43786.0
601,"AMIC, Iberfier, CAC",el jardí de sant gervasi i sarrià,,8034.0,25250.0
602,"AMIC, Iberfier, CAC",el jardí de sant gervasi i sarrià,,8034.0,17867.0
603,"AMIC, Iberfier, CAC",el jardí de sant gervasi i sarrià,,8034.0,8261.0
604,"AMIC, Iberfier, CAC",el jardí de sant gervasi i sarrià,,8034.0,8758.0
605,"AMIC, Iberfier, CAC",el jardí de sant gervasi i sarrià,,8034.0,8950.0
606,"AMIC, Iberfier, CAC",el jardí de sant gervasi i sarrià,,8034.0,17489.0
607,"AMIC, Iberfier, CAC",el jardí de sant gervasi i sarrià,,8034.0,8589.0
608,"AMIC, Iberfier, CAC",el jardí de sant gervasi i sarrià,,8034.0,25740.0
609,"AMIC, Iberfier, CAC",el jardí de sant gervasi i sarrià,,8034.0,25670.0
610,"AMIC, Iberfier, CAC",el jardí de sant gervasi i sarrià,,8034.0,25141.0
611,"AMIC, Iberfier, CAC",la borrufa,,25560.0,25140.0
612,"AMIC, Iberfier, CAC",la borrufa,,25560.0,43786.0
613,"AMIC, Iberfier, CAC",la borrufa,,25560.0,25250.0
614,"AMIC, Iberfier, CAC",la borrufa,,25560.0,17867.0
615,"AMIC, Iberfier, CAC",la borrufa,,25560.0,8261.0
616,"AMIC, Iberfier, CAC",la borrufa,,25560.0,8758.0
617,"AMIC, Iberfier, CAC",la borrufa,,25560.0,8950.0
618,"AMIC, Iberfier, CAC",la borrufa,,25560.0,17489.0
619,"AMIC, Iberfier, CAC",la borrufa,,25560.0,8589.0
620,"AMIC, Iberfier, CAC",la borrufa,,25560.0,25740.0
621,"AMIC, Iberfier, CAC",la borrufa,,25560.0,25670.0
622,"AMIC, Iberfier, CAC",la borrufa,,25560.0,25141.0
623,"AMIC, Iberfier, CAC",la guia de reus,,43206.0,25140.0
624,"AMIC, Iberfier, CAC",la guia de reus,,43206.0,43786.0
625,"AMIC, Iberfier, CAC",la guia de reus,,43206.0,25250.0
626,"AMIC, Iberfier, CAC",la guia de reus,,43206.0,17867.0
627,"AMIC, Iberfier, CAC",la guia de reus,,43206.0,8261.0
628,"AMIC, Iberfier, CAC",la guia de reus,,43206.0,8758.0
629,"AMIC, Iberfier, CAC",la guia de reus,,43206.0,8950.0
630,"AMIC, Iberfier, CAC",la guia de reus,,43206.0,17489.0
631,"AMIC, Iberfier, CAC",la guia de reus,,43206.0,8589.0
632,"AMIC, Iberfier, CAC",la guia de reus,,43206.0,25740.0
633,"AMIC, Iberfier, CAC",la guia de reus,,43206.0,25670.0
634,"AMIC, Iberfier, CAC",la guia de reus,,43206.0,25141.0
635,"AMIC, Iberfier, CAC",l'alzina,,8184.0,25140.0
636,"AMIC, Iberfier, CAC",l'alzina,,8184.0,43786.0
637,"AMIC, Iberfier, CAC",l'alzina,,8184.0,25250.0
638,"AMIC, Iberfier, CAC",l'alzina,,8184.0,17867.0
639,"AMIC, Iberfier, CAC",l'alzina,,8184.0,8261.0
640,"AMIC, Iberfier, CAC",l'alzina,,8184.0,8758.0
641,"AMIC, Iberfier, CAC",l'alzina,,8184.0,8950.0
642,"AMIC, Iberfier, CAC",l'alzina,,8184.0,17489.0
643,"AMIC, Iberfier, CAC",l'alzina,,8184.0,8589.0
644,"AMIC, Iberfier, CAC",l'alzina,,8184.0,25740.0
645,"AMIC, Iberfier, CAC",l'alzina,,8184.0,25670.0
646,"AMIC, Iberfier, CAC",l'alzina,,8184.0,25141.0
647,"AMIC, Iberfier, CAC",ripollet al dia,,8290.0,25140.0
648,"AMIC, Iberfier, CAC",ripollet al dia,,8290.0,43786.0
649,"AMIC, Iberfier, CAC",ripollet al dia,,8290.0,25250.0
650,"AMIC, Iberfier, CAC",ripollet al dia,,8290.0,17867.0
651,"AMIC, Iberfier, CAC",ripollet al dia,,8290.0,8261.0
652,"AMIC, Iberfier, CAC",ripollet al dia,,8290.0,8758.0
653,"AMIC, Iberfier, CAC",ripollet al dia,,8290.0,8950.0
654,"AMIC, Iberfier, CAC",ripollet al dia,,8290.0,17489.0
655,"AMIC, Iberfier, CAC",ripollet al dia,,8290.0,8589.0
656,"AMIC, Iberfier, CAC",ripollet al dia,,8290.0,25740.0
657,"AMIC, Iberfier, CAC",ripollet al dia,,8290.0,25670.0
658,"AMIC, Iberfier, CAC",ripollet al dia,,8290.0,25141.0
659,"AMIC, Iberfier, CAC",viure als pirineus,,25230.0,25140.0
660,"AMIC, Iberfier, CAC",viure als pirineus,,25230.0,43786.0
661,"AMIC, Iberfier, CAC",viure als pirineus,,25230.0,25250.0
662,"AMIC, Iberfier, CAC",viure als pirineus,,25230.0,17867.0
663,"AMIC, Iberfier, CAC",viure als pirineus,,25230.0,8261.0
664,"AMIC, Iberfier, CAC",viure als pirineus,,25230.0,8758.0
665,"AMIC, Iberfier, CAC",viure als pirineus,,25230.0,8950.0
666,"AMIC, Iberfier, CAC",viure als pirineus,,25230.0,17489.0
667,"AMIC, Iberfier, CAC",viure als pirineus,,25230.0,8589.0
668,"AMIC, Iberfier, CAC",viure als pirineus,,25230.0,25740.0
669,"AMIC, Iberfier, CAC",viure als pirineus,,25230.0,25670.0
670,"AMIC, Iberfier, CAC",viure als pirineus,,25230.0,25141.0
671,"AMIC, Iberfier, CAC",ara balears,,7001.0,25140.0
672,"AMIC, Iberfier, CAC",ara balears,,7001.0,43786.0
673,"AMIC, Iberfier, CAC",ara balears,,7001.0,25250.0
674,"AMIC, Iberfier, CAC",ara balears,,7001.0,17867.0
675,"AMIC, Iberfier, CAC",ara balears,,7001.0,8261.0
676,"AMIC, Iberfier, CAC",ara balears,,7001.0,8758.0
677,"AMIC, Iberfier, CAC",ara balears,,7001.0,8950.0
678,"AMIC, Iberfier, CAC",ara balears,,7001.0,17489.0
679,"AMIC, Iberfier, CAC",ara balears,,7001.0,8589.0
680,"AMIC, Iberfier, CAC",ara balears,,7001.0,25740.0
681,"AMIC, Iberfier, CAC",ara balears,,7001.0,25670.0
682,"AMIC, Iberfier, CAC",ara balears,,7001.0,25141.0
683,"AMIC, Iberfier, CAC",diari de girona,,17002.0,25140.0
684,"AMIC, Iberfier, CAC",diari de girona,,17002.0,43786.0
685,"AMIC, Iberfier, CAC",diari de girona,,17002.0,25250.0
686,"AMIC, Iberfier, CAC",diari de girona,,17002.0,17867.0
687,"AMIC, Iberfier, CAC",diari de girona,,17002.0,8261.0
688,"AMIC, Iberfier, CAC",diari de girona,,17002.0,8758.0
689,"AMIC, Iberfier, CAC",diari de girona,,17002.0,8950.0
690,"AMIC, Iberfier, CAC",diari de girona,,17002.0,17489.0
691,"AMIC, Iberfier, CAC",diari de girona,,17002.0,8589.0
692,"AMIC, Iberfier, CAC",diari de girona,,17002.0,25740.0
693,"AMIC, Iberfier, CAC",diari de girona,,17002.0,25670.0
694,"AMIC, Iberfier, CAC",diari de girona,,17002.0,25141.0
695,"AMIC, Iberfier, CAC",diari de sabadell,,8201.0,25140.0
696,"AMIC, Iberfier, CAC",diari de sabadell,,8201.0,43786.0
697,"AMIC, Iberfier, CAC",diari de sabadell,,8201.0,25250.0
698,"AMIC, Iberfier, CAC",diari de sabadell,,8201.0,17867.0
699,"AMIC, Iberfier, CAC",diari de sabadell,,8201.0,8261.0
700,"AMIC, Iberfier, CAC",diari de sabadell,,8201.0,8758.0
701,"AMIC, Iberfier, CAC",diari de sabadell,,8201.0,8950.0
702,"AMIC, Iberfier, CAC",diari de sabadell,,8201.0,17489.0
703,"AMIC, Iberfier, CAC",diari de sabadell,,8201.0,8589.0
704,"AMIC, Iberfier, CAC",diari de sabadell,,8201.0,25740.0
705,"AMIC, Iberfier, CAC",diari de sabadell,,8201.0,25670.0
706,"AMIC, Iberfier, CAC",diari de sabadell,,8201.0,25141.0
707,"AMIC, Iberfier, CAC",diari de terrassa,,8221.0,25140.0
708,"AMIC, Iberfier, CAC",diari de terrassa,,8221.0,43786.0
709,"AMIC, Iberfier, CAC",diari de terrassa,,8221.0,25250.0
710,"AMIC, Iberfier, CAC",diari de terrassa,,8221.0,17867.0
711,"AMIC, Iberfier, CAC",diari de terrassa,,8221.0,8261.0
712,"AMIC, Iberfier, CAC",diari de terrassa,,8221.0,8758.0
713,"AMIC, Iberfier, CAC",diari de terrassa,,8221.0,8950.0
714,"AMIC, Iberfier, CAC",diari de terrassa,,8221.0,17489.0
715,"AMIC, Iberfier, CAC",diari de terrassa,,8221.0,8589.0
716,"AMIC, Iberfier, CAC",diari de terrassa,,8221.0,25740.0
717,"AMIC, Iberfier, CAC",diari de terrassa,,8221.0,25670.0
718,"AMIC, Iberfier, CAC",diari de terrassa,,8221.0,25141.0
719,"AMIC, Iberfier, CAC",diari jornada,,8010.0,25140.0
720,"AMIC, Iberfier, CAC",diari jornada,,8010.0,43786.0
721,"AMIC, Iberfier, CAC",diari jornada,,8010.0,25250.0
722,"AMIC, Iberfier, CAC",diari jornada,,8010.0,17867.0
723,"AMIC, Iberfier, CAC",diari jornada,,8010.0,8261.0
724,"AMIC, Iberfier, CAC",diari jornada,,8010.0,8758.0
725,"AMIC, Iberfier, CAC",diari jornada,,8010.0,8950.0
726,"AMIC, Iberfier, CAC",diari jornada,,8010.0,17489.0
727,"AMIC, Iberfier, CAC",diari jornada,,8010.0,8589.0
728,"AMIC, Iberfier, CAC",diari jornada,,8010.0,25740.0
729,"AMIC, Iberfier, CAC",diari jornada,,8010.0,25670.0
730,"AMIC, Iberfier, CAC",diari jornada,,8010.0,25141.0
731,"AMIC, Iberfier, CAC",el temps,,46001.0,25140.0
732,"AMIC, Iberfier, CAC",el temps,,46001.0,43786.0
733,"AMIC, Iberfier, CAC",el temps,,46001.0,25250.0
734,"AMIC, Iberfier, CAC",el temps,,46001.0,17867.0
735,"AMIC, Iberfier, CAC",el temps,,46001.0,8261.0
736,"AMIC, Iberfier, CAC",el temps,,46001.0,8758.0
737,"AMIC, Iberfier, CAC",el temps,,46001.0,8950.0
738,"AMIC, Iberfier, CAC",el temps,,46001.0,17489.0
739,"AMIC, Iberfier, CAC",el temps,,46001.0,8589.0
740,"AMIC, Iberfier, CAC",el temps,,46001.0,25740.0
741,"AMIC, Iberfier, CAC",el temps,,46001.0,25670.0
742,"AMIC, Iberfier, CAC",el temps,,46001.0,25141.0
743,"AMIC, Iberfier, CAC",la mañana,,25191.0,25140.0
744,"AMIC, Iberfier, CAC",la mañana,,25191.0,43786.0
745,"AMIC, Iberfier, CAC",la mañana,,25191.0,25250.0
746,"AMIC, Iberfier, CAC",la mañana,,25191.0,17867.0
747,"AMIC, Iberfier, CAC",la mañana,,25191.0,8261.0
748,"AMIC, Iberfier, CAC",la mañana,,25191.0,8758.0
749,"AMIC, Iberfier, CAC",la mañana,,25191.0,8950.0
750,"AMIC, Iberfier, CAC",la mañana,,25191.0,17489.0
751,"AMIC, Iberfier, CAC",la mañana,,25191.0,8589.0
752,"AMIC, Iberfier, CAC",la mañana,,25191.0,25740.0
753,"AMIC, Iberfier, CAC",la mañana,,25191.0,25670.0
754,"AMIC, Iberfier, CAC",la mañana,,25191.0,25141.0
755,"AMIC, Iberfier, CAC",la veu de l'anoia,,8700.0,25140.0
756,"AMIC, Iberfier, CAC",la veu de l'anoia,,8700.0,43786.0
757,"AMIC, Iberfier, CAC",la veu de l'anoia,,8700.0,25250.0
758,"AMIC, Iberfier, CAC",la veu de l'anoia,,8700.0,17867.0
759,"AMIC, Iberfier, CAC",la veu de l'anoia,,8700.0,8261.0
760,"AMIC, Iberfier, CAC",la veu de l'anoia,,8700.0,8758.0
761,"AMIC, Iberfier, CAC",la veu de l'anoia,,8700.0,8950.0
762,"AMIC, Iberfier, CAC",la veu de l'anoia,,8700.0,17489.0
763,"AMIC, Iberfier, CAC",la veu de l'anoia,,8700.0,8589.0
764,"AMIC, Iberfier, CAC",la veu de l'anoia,,8700.0,25740.0
765,"AMIC, Iberfier, CAC",la veu de l'anoia,,8700.0,25670.0
766,"AMIC, Iberfier, CAC",la veu de l'anoia,,8700.0,25141.0
767,"AMIC, Iberfier, CAC",montpeità,,8272.0,25140.0
768,"AMIC, Iberfier, CAC",montpeità,,8272.0,43786.0
769,"AMIC, Iberfier, CAC",montpeità,,8272.0,25250.0
770,"AMIC, Iberfier, CAC",montpeità,,8272.0,17867.0
771,"AMIC, Iberfier, CAC",montpeità,,8272.0,8261.0
772,"AMIC, Iberfier, CAC",montpeità,,8272.0,8758.0
773,"AMIC, Iberfier, CAC",montpeità,,8272.0,8950.0
774,"AMIC, Iberfier, CAC",montpeità,,8272.0,17489.0
775,"AMIC, Iberfier, CAC",montpeità,,8272.0,8589.0
776,"AMIC, Iberfier, CAC",montpeità,,8272.0,25740.0
777,"AMIC, Iberfier, CAC",montpeità,,8272.0,25670.0
778,"AMIC, Iberfier, CAC",montpeità,,8272.0,25141.0
779,"AMIC, Iberfier, CAC",regió 7,,8240.0,25140.0
780,"AMIC, Iberfier, CAC",regió 7,,8240.0,43786.0
781,"AMIC, Iberfier, CAC",regió 7,,8240.0,25250.0
782,"AMIC, Iberfier, CAC",regió 7,,8240.0,17867.0
783,"AMIC, Iberfier, CAC",regió 7,,8240.0,8261.0
784,"AMIC, Iberfier, CAC",regió 7,,8240.0,8758.0
785,"AMIC, Iberfier, CAC",regió 7,,8240.0,8950.0
786,"AMIC, Iberfier, CAC",regió 7,,8240.0,17489.0
787,"AMIC, Iberfier, CAC",regió 7,,8240.0,8589.0
788,"AMIC, Iberfier, CAC",regió 7,,8240.0,25740.0
789,"AMIC, Iberfier, CAC",regió 7,,8240.0,25670.0
790,"AMIC, Iberfier, CAC",regió 7,,8240.0,25141.0
791,"AMIC, Iberfier, CAC",revista cambrils,,43850.0,25140.0
792,"AMIC, Iberfier, CAC",revista cambrils,,43850.0,43786.0
793,"AMIC, Iberfier, CAC",revista cambrils,,43850.0,25250.0
794,"AMIC, Iberfier, CAC",revista cambrils,,43850.0,17867.0
795,"AMIC, Iberfier, CAC",revista cambrils,,43850.0,8261.0
796,"AMIC, Iberfier, CAC",revista cambrils,,43850.0,8758.0
797,"AMIC, Iberfier, CAC",revista cambrils,,43850.0,8950.0
798,"AMIC, Iberfier, CAC",revista cambrils,,43850.0,17489.0
799,"AMIC, Iberfier, CAC",revista cambrils,,43850.0,8589.0
800,"AMIC, Iberfier, CAC",revista cambrils,,43850.0,25740.0
801,"AMIC, Iberfier, CAC",revista cambrils,,43850.0,25670.0
802,"AMIC, Iberfier, CAC",revista cambrils,,43850.0,25141.0
803,"AMIC, Iberfier, CAC",sa veu,,7100.0,25140.0
804,"AMIC, Iberfier, CAC",sa veu,,7100.0,43786.0
805,"AMIC, Iberfier, CAC",sa veu,,7100.0,25250.0
806,"AMIC, Iberfier, CAC",sa veu,,7100.0,17867.0
807,"AMIC, Iberfier, CAC",sa veu,,7100.0,8261.0
808,"AMIC, Iberfier, CAC",sa veu,,7100.0,8758.0
809,"AMIC, Iberfier, CAC",sa veu,,7100.0,8950.0
810,"AMIC, Iberfier, CAC",sa veu,,7100.0,17489.0
811,"AMIC, Iberfier, CAC",sa veu,,7100.0,8589.0
812,"AMIC, Iberfier, CAC",sa veu,,7100.0,25740.0
813,"AMIC, Iberfier, CAC",sa veu,,7100.0,25670.0
814,"AMIC, Iberfier, CAC",sa veu,,7100.0,25141.0
815,"AMIC, CAC",20 minutos barcelona,,,25140.0
816,"AMIC, CAC",20 minutos barcelona,,,43786.0
817,"AMIC, CAC",20 minutos barcelona,,,25250.0
818,"AMIC, CAC",20 minutos barcelona,,,17867.0
819,"AMIC, CAC",20 minutos barcelona,,,8261.0
820,"AMIC, CAC",20 minutos barcelona,,,8758.0
821,"AMIC, CAC",20 minutos barcelona,,,8950.0
822,"AMIC, CAC",20 minutos barcelona,,,17489.0
823,"AMIC, CAC",20 minutos barcelona,,,8589.0
824,"AMIC, CAC",20 minutos barcelona,,,25740.0
825,"AMIC, CAC",20 minutos barcelona,,,25670.0
